StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q6,Q16,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q10_1,Q20,Q20_3_TEXT,Q1,Q2,Q3,Q4,Q5,ImageShown
15/02/25 02:23,15/02/25 02:27,IP Address,83.223.248.120,100,207,TRUE,15/02/25 02:27,R_8PbLb6j4dEgk9lY,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,4-6 hours,1,2,3,5,4,1,3,2,4,5,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,0,Portugal,,Female,25-34,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 05:38,15/02/25 05:46,IP Address,180.189.162.72,100,530,TRUE,15/02/25 05:46,R_4o5NaGva43vcY1P,,,,,-8.7541,126.6831,anonymous,PT,6-10 times a year,2-4 hours,3,2,4,1,5,3,4,5,2,1,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,0,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 06:35,15/02/25 06:41,IP Address,46.189.181.233,100,354,TRUE,15/02/25 06:41,R_8avjrLW6WmNqiWZ,,,,,38.6941,-9.3571,anonymous,PT,Once a year or less,2-4 hours,3,1,2,4,5,1,2,3,4,5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,20,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
15/02/25 10:09,15/02/25 10:13,IP Address,93.108.61.42,100,249,TRUE,15/02/25 10:13,R_25VL4DIIpHOGreh,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,2,1,3,5,4,1,2,3,4,5,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,0,Portugal,,Female,25-34,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 12:41,15/02/25 12:46,IP Address,103.112.37.22,100,307,TRUE,15/02/25 12:46,R_9Gyw40kOqFS9ogR,,,,,-8.5591,125.5766,anonymous,PT,Once a year or less,More than 6 hours,3,2,1,5,4,1,2,4,3,5,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,2,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 17:02,15/02/25 17:07,IP Address,85.242.70.33,100,349,TRUE,15/02/25 17:07,R_2ptUiZxZfgukr2F,,,,,38.7905,-9.1859,anonymous,PT,Once a year or less,2-4 hours,2,1,3,4,5,1,4,2,3,5,Diasagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,0,Portugal,,Male,25-34,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
15/02/25 19:06,15/02/25 19:09,IP Address,94.132.39.91,100,175,TRUE,15/02/25 19:09,R_8Nvzm46DOt36iop,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,1-2 hours,1,2,4,5,3,1,3,4,2,5,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,3,Portugal,,Female,45-54,College/University,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 20:12,15/02/25 20:25,IP Address,85.245.151.131,100,787,TRUE,15/02/25 20:25,R_2h5Kh2QnOd5ljGh,,,,,39.1586,-8.7876,anonymous,PT,Once a year or less,More than 6 hours,3,2,1,5,4,2,5,3,1,4,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,3,Portugal,,Female,65+,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 22:30,15/02/25 22:42,IP Address,85.139.180.224,100,726,TRUE,15/02/25 22:42,R_2ay23wQYsANgpc5,,,,,39.2299,-8.6792,anonymous,PT,Once a year or less,4-6 hours,1,2,3,5,4,3,5,2,1,4,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,8,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
16/02/25 03:06,16/02/25 03:09,IP Address,95.94.96.113,100,198,TRUE,16/02/25 03:10,R_8KwrRw9FKCU8f9s,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,2,1,3,5,4,1,3,2,4,5,Agree,Agree,Neither Agree nor Disagree,Diasagree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,0,Portugal,,Male,25-34,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
16/02/25 08:42,16/02/25 08:51,IP Address,148.63.14.0,100,563,TRUE,16/02/25 08:51,R_2fdm1iT61vFgDL3,,,,,41.1459,-8.6169,anonymous,PT,Once a year or less,2-4 hours,4,1,2,3,5,1,2,3,4,5,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,5,Portugal,,Female,55-64,College/University,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
16/02/25 22:14,16/02/25 22:23,IP Address,46.189.252.107,100,520,TRUE,16/02/25 22:23,R_2bWsu20IQvnQmY4,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,4-6 hours,5,2,1,3,4,2,4,1,5,3,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,10,Portugal,,Female,45-54,High School/Senior High,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 00:41,17/02/25 00:45,IP Address,103.94.181.1,100,231,TRUE,17/02/25 00:45,R_4eUxoEPoKVzNqHr,,,,,-8.5591,125.5766,anonymous,PT,2-5 times a year,More than 6 hours,3,1,2,4,5,3,4,1,5,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,20,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 08:47,17/02/25 13:33,IP Address,158.162.216.10,100,276336,TRUE,17/02/25 13:33,R_2D5u7fDRMshJq3j,,,,,38.7219,-9.1398,anonymous,EN,2-5 times a year,2-4 hours,1,2,3,4,5,2,1,3,4,5,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2,Portugal,,Prefer not to say,18-24,High School/Senior High,Unemployed/Housewife,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 14:09,17/02/25 14:11,IP Address,80.187.75.127,100,79,TRUE,17/02/25 14:11,R_2SIHzWH2uQ7XTBD,,,,,51.4978,7.4698,anonymous,EN,Once a year or less,1-2 hours,2,3,1,4,5,2,3,1,4,5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,38,Other:,,Female,25-34,High School/Senior High,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 14:09,17/02/25 14:18,IP Address,176.0.53.147,100,532,TRUE,17/02/25 14:18,R_22mNARn3LRtKYEA,,,,,52.5321,13.4012,anonymous,EN,2-5 times a year,4-6 hours,1,3,2,5,4,1,3,2,4,5,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,40,Germany,,Female,35-44,College/University,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:16,17/02/25 14:20,IP Address,176.204.214.210,100,208,TRUE,17/02/25 14:20,R_9N23hlk85eezrp2,,,,,24.4542,54.406,anonymous,EN,Once a year or less,2-4 hours,2,1,3,5,4,2,4,3,1,5,Diasagree,Diasagree,Diasagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,28,Germany,,Male,25-34,College/University,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 14:23,17/02/25 14:27,IP Address,86.115.77.121,100,293,TRUE,17/02/25 14:27,R_8QLRqiPrfykOPYH,,,,,61.4997,23.8528,anonymous,EN,Never,More than 6 hours,1,3,2,5,4,5,3,1,2,4,Diasagree,Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,20,Other:,Finland,Male,25-34,Bachelor's or equivalent,Student,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 14:24,17/02/25 14:29,IP Address,109.49.176.175,100,275,TRUE,17/02/25 14:29,R_8q9ytm4Vx8PI6RR,,,,,38.7219,-9.1398,anonymous,PT,Never,Less than 1 hour,3,2,1,4,5,1,4,2,3,5,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Portugal,,Male,35-44,College/University,Student,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 14:26,17/02/25 14:30,IP Address,152.59.221.81,100,239,TRUE,17/02/25 14:30,R_90COU7UncaJ18um,,,,,13.0895,80.2739,anonymous,EN,2-5 times a year,2-4 hours,1,2,4,5,3,1,3,2,4,5,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,12,Other:,India,Male,25-34,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:27,17/02/25 14:31,IP Address,62.28.125.114,100,246,TRUE,17/02/25 14:31,R_2j2U3PTXX3KHpHi,,,,,41.1459,-8.6169,anonymous,EN,2-5 times a year,1-2 hours,1,3,2,4,5,1,5,2,4,3,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,10,Other:,Italy,Female,18-24,Masters or equivalent,Student,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 14:29,17/02/25 14:33,IP Address,77.20.252.3,100,219,TRUE,17/02/25 14:33,R_21NruCkXM0ECOEx,,,,,54.3059,10.1423,anonymous,EN,Once a year or less,2-4 hours,1,2,4,3,5,2,3,4,5,1,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,20,Germany,,Male,25-34,College/University,Student,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:35,17/02/25 14:39,IP Address,104.28.129.34,100,189,TRUE,17/02/25 14:39,R_2FfkFv7UcVTj4jL,,,,,47.5,19.0412,anonymous,EN,6-10 times a year,1-2 hours,2,1,4,3,5,1,3,4,5,2,Agree,Neither Agree nor Disagree,Agree,Diasagree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,12,Other:,Hungary ,Male,25-34,Masters or equivalent,Part-time worker/Intern,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:44,17/02/25 14:47,IP Address,85.100.68.238,100,193,TRUE,17/02/25 14:47,R_8P1qETosC1xQFwc,,,,,48.1475,11.5865,anonymous,EN,2-5 times a year,2-4 hours,2,1,3,4,5,2,4,1,5,3,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,20,Germany,,Male,25-34,Bachelor's or equivalent,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:54,17/02/25 14:58,IP Address,176.4.8.197,100,242,TRUE,17/02/25 14:58,R_8QnI2Ee8RioQd82,,,,,53.5573,10.046,anonymous,EN,Once a year or less,2-4 hours,1,2,4,3,5,4,5,1,3,2,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,25,Germany,,Male,25-34,Masters or equivalent,Part-time worker/Intern,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 15:16,17/02/25 15:19,IP Address,188.207.117.133,100,153,TRUE,17/02/25 15:19,R_2ewUINtZvObHC9h,,,,,52.1144,5.0746,anonymous,EN,More than 10 times a year,2-4 hours,4,2,1,3,5,3,2,1,4,5,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,20,Other:,Netherlands,Male,35-44,Masters or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 15:55,17/02/25 16:05,IP Address,89.214.112.129,100,259786,TRUE,17/02/25 16:05,R_8PziKuy0mwd12fc,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,1,2,4,3,5,5,2,4,1,3,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,5,Portugal,,Male,35-44,High School/Senior High,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 16:22,17/02/25 16:30,IP Address,46.50.3.136,100,503,TRUE,17/02/25 16:30,R_8rnhePQICrPUHhT,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,1-2 hours,1,2,3,5,4,1,4,2,3,5,Neither Agree nor Disagree,Agree,Diasagree,Strongly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,0,Portugal,,Female,18-24,Masters or equivalent,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 18:53,17/02/25 18:56,IP Address,94.63.30.108,100,179,TRUE,17/02/25 18:56,R_2QfCW1d8EUvl7pN,,,,,38.7993,-9.1893,anonymous,PT,Once a year or less,More than 6 hours,3,2,4,1,5,4,2,3,5,1,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,32,Portugal,,Male,25-34,College/University,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 20:23,17/02/25 20:26,IP Address,172.56.65.158,100,192,TRUE,17/02/25 20:26,R_7r1TH2uf0SYoEkx,,,,,33.8486,-84.3557,anonymous,EN,2-5 times a year,4-6 hours,1,2,3,4,5,2,3,1,5,4,Neither Agree nor Disagree,Strongly Agree,Diasagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,11,Other:,USA ,Male,25-34,Bachelor's or equivalent,Part-time worker/Intern,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
18/02/25 00:50,18/02/25 00:56,IP Address,124.6.228.74,100,335,TRUE,18/02/25 00:56,R_490wd2hIVwnhvHO,,,,,23.7278,90.4135,anonymous,EN,Never,2-4 hours,1,3,2,4,5,3,1,4,2,5,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,10,Other:,Bangladesh ,Female,25-34,Masters or equivalent,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
18/02/25 07:06,18/02/25 07:10,IP Address,87.103.18.140,100,235,TRUE,18/02/25 07:10,R_2vfgIhTwrEgXWKH,,,,,38.7219,-9.1398,anonymous,EN,Once a year or less,2-4 hours,2,1,3,5,4,3,4,1,2,5,Diasagree,Agree,Diasagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,0,Portugal,,Male,18-24,College/University,Student,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
18/02/25 08:01,18/02/25 08:07,IP Address,93.128.62.177,100,372,TRUE,18/02/25 08:07,R_2i1nwdWsaqDJUL7,,,,,52.5466,13.4415,anonymous,EN,Once a year or less,2-4 hours,3,1,2,4,5,3,5,4,2,1,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,20,Germany,,Female,65+,High School/Senior High,Retired,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
18/02/25 08:11,18/02/25 09:02,IP Address,80.187.112.247,100,3048,TRUE,18/02/25 09:02,R_2D1UWRDxzROHvkV,,,,,51.4492,6.6661,anonymous,EN,2-5 times a year,More than 6 hours,4,1,2,3,5,5,2,1,4,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,20,Germany,,Female,55-64,Masters or equivalent,Part-time worker/Intern,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
18/02/25 09:43,18/02/25 09:47,IP Address,158.162.212.114,100,221,TRUE,18/02/25 09:47,R_2fZyHnRrcre9qmD,,,,,38.7191,-9.2468,anonymous,PT,Once a year or less,1-2 hours,2,3,1,5,4,3,1,4,2,5,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,10,Portugal,,Female,18-24,Masters or equivalent,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
18/02/25 14:36,18/02/25 14:41,IP Address,146.0.191.1,100,246,TRUE,18/02/25 14:41,R_8z5B7zopgzsfQse,,,,,49.7498,6.1661,anonymous,EN,6-10 times a year,1-2 hours,1,3,2,4,5,1,3,2,4,5,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,0,Other:,Republic of Moldova,Female,25-34,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
18/02/25 21:47,18/02/25 22:03,IP Address,217.238.193.241,100,972,TRUE,18/02/25 22:03,R_2bOPGIXWhYq3YdP,,,,,54.8611,8.4114,anonymous,EN,Once a year or less,2-4 hours,3,1,2,4,5,5,3,1,2,4,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,40,Germany,,Female,55-64,Bachelor's or equivalent,Part-time worker/Intern,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
18/02/25 21:47,18/02/25 22:03,IP Address,217.238.193.241,100,962,TRUE,18/02/25 22:03,R_2CNSFE2OAR9FCnQ,,,,,54.8611,8.4114,anonymous,EN,Once a year or less,2-4 hours,3,1,4,2,5,2,4,1,5,3,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,1,Germany,,Male,55-64,Masters or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
13/02/25 17:10,13/02/25 17:19,IP Address,81.84.180.37,7,537,FALSE,20/02/25 17:19,R_8EMXRmLbYT05ea3,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
13/02/25 17:57,13/02/25 17:58,IP Address,187.102.165.142,33,79,FALSE,20/02/25 17:58,R_8lyllwSz2bX585k,,,,,-22.9201,-43.0811,anonymous,EN,2-5 times a year,More than 6 hours,1,2,3,5,4,2,3,1,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
20/02/25 18:06,20/02/25 18:13,IP Address,85.139.162.108,100,390,TRUE,20/02/25 18:13,R_2PBvcY0k3hyxIBb,,,,,39.1586,-8.7876,anonymous,PT,Once a year or less,4-6 hours,1,2,3,4,5,1,2,3,4,5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,40,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
13/02/25 18:26,13/02/25 18:29,IP Address,172.225.69.101,53,145,FALSE,20/02/25 18:29,R_8YxqdPy3zxnPW2S,,,,,38.7219,-9.1398,anonymous,EN,6-10 times a year,2-4 hours,1,2,4,3,5,1,2,3,4,5,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
13/02/25 18:32,13/02/25 18:32,IP Address,94.63.74.26,7,1,FALSE,20/02/25 18:33,R_8yEzbW3W0404d45,,,,,38.9816,-9.0734,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
20/02/25 19:05,20/02/25 19:16,IP Address,79.237.85.233,100,711,TRUE,20/02/25 19:16,R_2Z7i0IixXh0OfnP,,,,,50.2899,9.1104,anonymous,EN,Once a year or less,4-6 hours,3,1,4,2,5,3,5,2,4,1,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,40,Germany,,Female,55-64,Bachelor's or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 09:01,14/02/25 09:03,IP Address,153.94.17.181,7,105,FALSE,21/02/25 09:03,R_8Wu9uCHaf0RVSMt,,,,,49.6113,6.1294,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:10,14/02/25 09:10,IP Address,172.225.162.199,7,12,FALSE,21/02/25 09:10,R_8PN1jfBUO9hU6UV,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:10,14/02/25 09:14,IP Address,104.28.42.63,33,242,FALSE,21/02/25 09:14,R_2lAW3lifVIw99FB,,,,,49.6113,6.1294,anonymous,EN,6-10 times a year,2-4 hours,1,2,5,3,4,1,4,2,5,3,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:13,14/02/25 09:15,IP Address,87.196.73.182,47,124,FALSE,21/02/25 09:15,R_5cusenWs9FxOu9z,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,1-2 hours,3,1,2,4,5,4,3,1,2,5,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 09:22,14/02/25 09:22,IP Address,178.166.62.104,7,10,FALSE,21/02/25 09:22,R_3X2kUDOpvEESdlT,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:12,14/02/25 09:25,IP Address,85.94.240.68,47,770,FALSE,21/02/25 09:25,R_8SmVU0YquO6bnJ7,,,,,49.6113,6.1294,anonymous,EN,More than 10 times a year,2-4 hours,1,2,4,5,3,1,3,2,4,5,Diasagree,Diasagree,Diasagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
